species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Kyphosus bigibbus,-31.55,159.06,2012,2,25,20,6,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2012,2,25,25,6,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2012,2,21,30,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.53,159.05,2012,2,28,25,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2012,2,28,25,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2012,2,28,30,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,30,10,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,35,10,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,40,10,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,25,20,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,30,100,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,35,120,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,40,110,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,50,20,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.79,159.28,2012,3,1,35,150,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,20,15,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,30,12,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,35,11,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,20,50,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,25,50,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,30,50,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,35,75,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.76,159.26,2012,3,1,40,75,-32_159,20.916617552439373,23.44640731811523,20.987408518711636,23.95580590155817,NA,NA,0
Kyphosus bigibbus,-31.52,159.04,2014,2,21,30,1,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.54,159.05,2014,2,27,30,1,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,2004,Lord Howe Island Marine Park,1
Kyphosus bigibbus,-31.54,159.05,2014,2,27,35,2,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,2004,Lord Howe Island Marine Park,1
Kyphosus bigibbus,-31.54,159.05,2014,2,27,40,2,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,2004,Lord Howe Island Marine Park,1
Kyphosus bigibbus,-31.54,159.05,2014,2,27,40,5,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,2004,Lord Howe Island Marine Park,1
Kyphosus bigibbus,-31.52,159.04,2014,2,17,30,4,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,2004,Lord Howe Island Marine Park,1
Kyphosus bigibbus,-31.5,159.07,2014,2,19,30,1,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,2004,Lord Howe Island Marine Park,1
Kyphosus bigibbus,-31.5,159.07,2014,2,19,35,3,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,2004,Lord Howe Island Marine Park,1
Kyphosus bigibbus,-31.52,159.03,2014,2,21,30,1,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
