species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Ostorhinchus flavus,-31.57,159.1,2012,2,20,15,7,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,10,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,12.5,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.07,2012,2,22,5,150,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.07,2012,2,22,10,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.07,2012,2,22,10,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.07,2012,2,22,7.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.07,2012,2,22,10,6,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.07,2012,2,22,5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.52,159.08,2012,2,22,5,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.5,159.07,2012,2,23,2.5,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.56,159.1,2012,2,23,12.5,15,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.51,159.06,2012,2,23,2.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.06,2012,2,23,5,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.06,2012,2,23,12.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.06,2012,2,23,15,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.52,159.04,2012,2,24,10,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.5,159.07,2012,2,24,12.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2012,2,25,12.5,4,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2012,2,25,7.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2012,2,25,10,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,10,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,12.5,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.56,159.07,2012,2,27,12.5,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2012,2,27,7.5,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2012,2,27,10,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2012,2,27,7.5,4,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2012,2,27,10,4,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.55,159.07,2012,2,27,7.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.55,159.07,2012,2,27,7.5,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.55,159.07,2012,2,27,12.5,57,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.55,159.07,2012,2,27,10,25,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
